,time,distance_left,distance_right,velocity_left,velocity_right,distance_horizontal,velocity_horizontal,distance_bottom,velocity_bottom,radius_horizontal,radius_vertical,diameter_horizontal,diameter_vertical
58,1.1294329527603049,68.2,69.10000000000001,62.602000173592685,64.80285174219554,68.65,63.70242595789413,69.7,68.9600158162232,93.55000000000001,93.05,212.70000000000002,223.5
59,1.148905934704448,69.5,70.5,60.89022673134601,62.602000173592685,70.0,61.74611345246935,71.0,67.49278143715462,94.9,94.35,212.70000000000002,223.5
60,1.1683789166485912,70.4,71.8,57.466679846852664,60.156609541811726,71.1,58.811644694332195,72.60000000000001,65.78100799490795,96.0,95.95,212.70000000000002,223.5
61,1.1878518985927344,71.60000000000001,72.8,56.24398453096218,58.20029703638696,72.2,57.22214078367457,73.9,66.51462518444224,97.10000000000001,97.25,212.70000000000002,223.5
62,1.2073248805368775,72.8,73.9,51.84228139375645,55.021289215071704,73.35,53.43178530441408,75.10000000000001,63.09107829994888,98.25,98.45,212.70000000000002,223.5
63,1.2267978624810207,73.60000000000001,75.10000000000001,48.90781263561929,51.59774233057835,74.35000000000001,50.252777483098825,76.4,61.37930485770221,99.25,99.75,212.70000000000002,223.5
64,1.246270844425164,74.8,76.2,49.64142982515358,47.6851173197288,75.5,48.66327357244119,77.60000000000001,59.667531415455535,100.4,100.95,212.70000000000002,223.5
65,1.265743826369307,75.60000000000001,76.9,41.3271016770983,43.52795324570117,76.25,42.427527461399734,78.7,54.77675015189361,101.15,102.05,212.70000000000002,223.5
66,1.2852168083134503,76.9,77.9,42.060718866632584,39.85986729802973,77.4,40.960293082331155,80.0,54.53221108871551,102.30000000000001,103.35,212.70000000000002,223.5
67,1.3046897902575934,77.4,78.60000000000001,38.88171104531734,35.45816416082398,78.0,37.169937603070665,80.9,47.44057825655071,102.9,104.25,212.70000000000002,223.5
68,1.3241627722017366,77.80000000000001,79.10000000000001,35.45816416082398,31.301000086796346,78.45000000000002,33.37958212381017,82.10000000000001,45.728804814304034,103.35000000000001,105.45,212.70000000000002,223.5
69,1.3436357541458799,78.4,79.80000000000001,32.523695402686826,30.811921960440152,79.10000000000001,31.667808681563493,82.9,42.54979699298878,104.0,106.25,212.70000000000002,223.5
70,1.363108736090023,78.9,80.2,27.877453202302995,25.187523507343933,79.55000000000001,26.532488354823464,83.9,38.637171982139236,104.45,107.25,212.70000000000002,223.5
71,1.3825817180341662,79.4,80.9,25.676601633700127,22.00851568602868,80.15,23.8425586598644,85.10000000000001,34.7245469712897,105.05000000000001,108.45,212.70000000000002,223.5
72,1.4020546999783094,79.10000000000001,81.10000000000001,22.742132875562966,22.253054749206775,80.10000000000001,22.497593812384874,85.30000000000001,32.034617276330636,105.0,108.65,212.70000000000002,223.5
73,1.4215276819224525,79.4,81.10000000000001,19.318585991069618,17.36227348564485,80.25,18.340429738357237,85.9,28.12199226548109,105.15,109.25,212.70000000000002,223.5
74,1.4410006638665958,81.10000000000001,81.10000000000001,17.606812548822944,16.873195359288655,81.10000000000001,17.2400039540558,86.7,25.921140696878226,106.0,110.05,212.70000000000002,223.5
75,1.460473645810739,79.2,81.2,14.916882853863884,13.938726601151497,80.2,14.427804727507691,86.4,22.253054749206775,105.10000000000001,109.75,212.70000000000002,223.5
76,1.479946627754882,81.10000000000001,81.0,12.716031285261016,12.226953158904822,81.05000000000001,12.471492222082919,87.7,19.318585991069618,105.95,111.05,212.70000000000002,223.5
77,1.4994196096990253,81.4,80.7,9.537023463945761,9.781562527123857,81.05000000000001,9.659292995534809,86.2,17.36227348564485,105.95,109.55,212.70000000000002,223.5
78,1.5188925916431686,81.30000000000001,80.5,8.31432814805528,8.069789084877183,80.9,8.19205861646623,86.7,14.672343790685787,105.80000000000001,110.05,212.70000000000002,223.5
79,1.5383655735873116,81.5,81.7,7.091632832164796,6.8470937689867,81.6,6.969363300575749,87.10000000000001,11.73787503254863,106.5,110.45,212.70000000000002,223.5
80,1.557838555531455,80.9,80.80000000000001,5.868937516274315,5.135320326740025,80.85000000000001,5.50212892150717,86.80000000000001,10.27064065348005,105.75,110.15,212.70000000000002,223.5
81,1.5773115374755982,80.9,80.80000000000001,4.401703137205736,4.15716407402764,80.85000000000001,4.2794336056166875,86.80000000000001,7.336171895342895,105.75,110.15,212.70000000000002,223.5
82,1.5967845194197412,80.9,81.9,3.42354688449335,2.200851568602868,81.4,2.812199226548109,87.0,6.602554705808604,106.30000000000001,110.35,212.70000000000002,223.5
83,1.6162575013638845,80.7,81.0,4.157164074027641,1.711773442246675,80.85,2.9344687581371574,86.60000000000001,4.646242200383833,105.75,109.95,212.70000000000002,223.5
